PASSENGERS,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",13303,MIA,"Miami, FL"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",13342,MKE,"Milwaukee, WI"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",13487,MSP,"Minneapolis, MN"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",13495,MSY,"New Orleans, LA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",13796,OAK,"Oakland, CA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",13891,ONT,"Ontario, CA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",13930,ORD,"Chicago, IL"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14057,PDX,"Portland, OR"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14100,PHL,"Philadelphia, PA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14107,PHX,"Phoenix, AZ"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14122,PIT,"Pittsburgh, PA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14492,RDU,"Raleigh/Durham, NC"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14524,RIC,"Richmond, VA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14576,ROC,"Rochester, NY"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14633,RST,"Rochester, MN"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14679,SAN,"San Diego, CA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14696,SBN,"South Bend, IN"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14747,SEA,"Seattle, WA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14869,SLC,"Salt Lake City, UT"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14893,SMF,"Sacramento, CA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",14908,SNA,"Santa Ana, CA"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",15016,STL,"St. Louis, MO"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",15070,SWF,"Newburgh/Poughkeepsie, NY"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",15096,SYR,"Syracuse, NY"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",15304,TPA,"Tampa, FL"
0,Federal Express Corporation,12339,IND,"Indianapolis, IN",15412,TYS,"Knoxville, TN"
0,Federal Express Corporation,12363,IPL,"El Centro, CA",13891,ONT,"Ontario, CA"
0,Federal Express Corporation,12363,IPL,"El Centro, CA",14679,SAN,"San Diego, CA"
0,Federal Express Corporation,12436,IYK,"Inyokern, CA",13891,ONT,"Ontario, CA"
0,Federal Express Corporation,12451,JAX,"Jacksonville, FL",10397,ATL,"Atlanta, GA"
0,Federal Express Corporation,12451,JAX,"Jacksonville, FL",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,12478,JFK,"New York, NY",11618,EWR,"Newark, NJ"
0,Federal Express Corporation,12478,JFK,"New York, NY",11995,GSO,"Greensboro/High Point, NC"
0,Federal Express Corporation,12478,JFK,"New York, NY",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,12478,JFK,"New York, NY",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,12478,JFK,"New York, NY",13796,OAK,"Oakland, CA"
0,Federal Express Corporation,12492,JHM,"Kapalua, HI",12173,HNL,"Honolulu, HI"
0,Federal Express Corporation,12889,LAS,"Las Vegas, NV",10194,AFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,12889,LAS,"Las Vegas, NV",10918,CDC,"Cedar City, UT"
0,Federal Express Corporation,12889,LAS,"Las Vegas, NV",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA"
0,Federal Express Corporation,12889,LAS,"Las Vegas, NV",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,12889,LAS,"Las Vegas, NV",14570,RNO,"Reno, NV"
0,Federal Express Corporation,12889,LAS,"Las Vegas, NV",14794,SGU,"St. George, UT"
0,Federal Express Corporation,12892,LAX,"Los Angeles, CA",10194,AFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,12892,LAX,"Los Angeles, CA",11618,EWR,"Newark, NJ"
0,Federal Express Corporation,12892,LAX,"Los Angeles, CA",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,12892,LAX,"Los Angeles, CA",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA"
0,Federal Express Corporation,12892,LAX,"Los Angeles, CA",13891,ONT,"Ontario, CA"
0,Federal Express Corporation,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL"
0,Federal Express Corporation,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA"
0,Federal Express Corporation,12896,LBB,"Lubbock, TX",10136,ABI,"Abilene, TX"
0,Federal Express Corporation,12896,LBB,"Lubbock, TX",10194,AFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,12896,LBB,"Lubbock, TX",11298,DFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,12896,LBB,"Lubbock, TX",13158,MAF,"Midland/Odessa, TX"
0,Federal Express Corporation,12896,LBB,"Lubbock, TX",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,12896,LBB,"Lubbock, TX",14814,SHV,"Shreveport, LA"
0,Federal Express Corporation,12899,LBF,"North Platte, NE",13200,MCK,"McCook, NE"
0,Federal Express Corporation,12899,LBF,"North Platte, NE",13871,OMA,"Omaha, NE"
0,Federal Express Corporation,12917,LCK,"Columbus, OH",11618,EWR,"Newark, NJ"
0,Federal Express Corporation,12917,LCK,"Columbus, OH",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,12917,LCK,"Columbus, OH",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,12951,LFT,"Lafayette, LA",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,12982,LIH,"Lihue, HI",12173,HNL,"Honolulu, HI"
0,Federal Express Corporation,13024,LMT,"Klamath Falls, OR",14057,PDX,"Portland, OR"
0,Federal Express Corporation,13024,LMT,"Klamath Falls, OR",14489,RDM,"Bend/Redmond, OR"
0,Federal Express Corporation,13034,LNY,"Lanai, HI",12173,HNL,"Honolulu, HI"
0,Federal Express Corporation,13034,LNY,"Lanai, HI",13347,MKK,"Hoolehua, HI"
0,Federal Express Corporation,13061,LRD,"Laredo, TX",12206,HRL,"Harlingen/San Benito, TX"
0,Federal Express Corporation,13061,LRD,"Laredo, TX",12266,IAH,"Houston, TX"
0,Federal Express Corporation,13061,LRD,"Laredo, TX",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13127,LWS,"Lewiston, ID",11884,GEG,"Spokane, WA"
0,Federal Express Corporation,13158,MAF,"Midland/Odessa, TX",12896,LBB,"Lubbock, TX"
0,Federal Express Corporation,13198,MCI,"Kansas City, MO",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13198,MCI,"Kansas City, MO",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13198,MCI,"Kansas City, MO",13487,MSP,"Minneapolis, MN"
0,Federal Express Corporation,13198,MCI,"Kansas City, MO",13891,ONT,"Ontario, CA"
0,Federal Express Corporation,13200,MCK,"McCook, NE",11468,EAR,"Kearney, NE"
0,Federal Express Corporation,13200,MCK,"McCook, NE",13871,OMA,"Omaha, NE"
0,Federal Express Corporation,13203,MCN,"Macon, GA",11150,CSG,"Columbus, GA"
0,Federal Express Corporation,13204,MCO,"Orlando, FL",10194,AFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,13204,MCO,"Orlando, FL",11697,FLL,"Fort Lauderdale, FL"
0,Federal Express Corporation,13204,MCO,"Orlando, FL",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13204,MCO,"Orlando, FL",12451,JAX,"Jacksonville, FL"
0,Federal Express Corporation,13204,MCO,"Orlando, FL",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13204,MCO,"Orlando, FL",15249,TLH,"Tallahassee, FL"
0,Federal Express Corporation,13230,MDT,"Harrisburg, PA",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13230,MDT,"Harrisburg, PA",12917,LCK,"Columbus, OH"
0,Federal Express Corporation,13230,MDT,"Harrisburg, PA",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10135,ABE,"Allentown/Bethlehem/Easton, PA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10140,ABQ,"Albuquerque, NM"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10194,AFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10257,ALB,"Albany, NY"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10299,ANC,"Anchorage, AK"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10397,ATL,"Atlanta, GA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10408,ATW,"Appleton, WI"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10423,AUS,"Austin, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10529,BDL,"Hartford, CT"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10562,BFM,"Mobile, AL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10599,BHM,"Birmingham, AL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10620,BIL,"Billings, MT"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10685,BMI,"Bloomington/Normal, IL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10693,BNA,"Nashville, TN"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10713,BOI,"Boise, ID"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10721,BOS,"Boston, MA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10732,BQN,"Aguadilla, PR"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10792,BUF,"Buffalo, NY"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10800,BUR,"Burbank, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10821,BWI,"Baltimore, MD"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10868,CAE,"Columbia, SC"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10980,CHA,"Chattanooga, TN"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",10994,CHS,"Charleston, SC"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11003,CID,"Cedar Rapids/Iowa City, IA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11042,CLE,"Cleveland, OH"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11057,CLT,"Charlotte, NC"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11109,COS,"Colorado Springs, CO"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11122,CPR,"Casper, WY"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11146,CRW,"Charleston/Dunbar, WV"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11150,CSG,"Columbus, GA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11193,CVG,"Cincinnati, OH"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11267,DAY,"Dayton, OH"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11292,DEN,"Denver, CO"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11298,DFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11423,DSM,"Des Moines, IA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11433,DTW,"Detroit, MI"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11540,ELP,"El Paso, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11612,EVV,"Evansville, IN"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11618,EWR,"Newark, NJ"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11637,FAR,"Fargo, ND"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11697,FLL,"Fort Lauderdale, FL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11721,FNT,"Flint, MI"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11775,FSD,"Sioux Falls, SD"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11823,FWA,"Fort Wayne, IN"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11884,GEG,"Spokane, WA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11921,GJT,"Grand Junction, CO"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11986,GRR,"Grand Rapids, MI"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11995,GSO,"Greensboro/High Point, NC"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",11996,GSP,"Greer, SC"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12003,GTF,"Great Falls, MT"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12173,HNL,"Honolulu, HI"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12206,HRL,"Harlingen/San Benito, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12217,HSV,"Huntsville, AL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12223,HTS,"Ashland, WV"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12264,IAD,"Washington, DC"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12266,IAH,"Houston, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12278,ICT,"Wichita, KS"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12451,JAX,"Jacksonville, FL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12478,JFK,"New York, NY"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12889,LAS,"Las Vegas, NV"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12892,LAX,"Los Angeles, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12896,LBB,"Lubbock, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12917,LCK,"Columbus, OH"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",12951,LFT,"Lafayette, LA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13061,LRD,"Laredo, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13198,MCI,"Kansas City, MO"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13203,MCN,"Macon, GA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13204,MCO,"Orlando, FL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13230,MDT,"Harrisburg, PA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13296,MHT,"Manchester, NH"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13303,MIA,"Miami, FL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13342,MKE,"Milwaukee, WI"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13377,MLU,"Monroe, LA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13485,MSN,"Madison, WI"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13487,MSP,"Minneapolis, MN"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13495,MSY,"New Orleans, LA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13796,OAK,"Oakland, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13851,OKC,"Oklahoma City, OK"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13871,OMA,"Omaha, NE"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13891,ONT,"Ontario, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13930,ORD,"Chicago, IL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",13931,ORF,"Norfolk, VA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14027,PBI,"West Palm Beach/Palm Beach, FL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14057,PDX,"Portland, OR"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14100,PHL,"Philadelphia, PA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14107,PHX,"Phoenix, AZ"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14122,PIT,"Pittsburgh, PA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14307,PVD,"Providence, RI"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14321,PWM,"Portland, ME"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14492,RDU,"Raleigh/Durham, NC"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14524,RIC,"Richmond, VA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14570,RNO,"Reno, NV"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14574,ROA,"Roanoke, VA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14576,ROC,"Rochester, NY"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14633,RST,"Rochester, MN"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14635,RSW,"Fort Myers, FL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14679,SAN,"San Diego, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14683,SAT,"San Antonio, TX"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14685,SAV,"Savannah, GA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14730,SDF,"Louisville, KY"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14747,SEA,"Seattle, WA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14771,SFO,"San Francisco, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14783,SGF,"Springfield, MO"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14814,SHV,"Shreveport, LA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14831,SJC,"San Jose, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14843,SJU,"San Juan, PR"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14869,SLC,"Salt Lake City, UT"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14893,SMF,"Sacramento, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",14908,SNA,"Santa Ana, CA"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",15016,STL,"St. Louis, MO"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",15070,SWF,"Newburgh/Poughkeepsie, NY"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",15096,SYR,"Syracuse, NY"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",15249,TLH,"Tallahassee, FL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",15304,TPA,"Tampa, FL"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",15370,TUL,"Tulsa, OK"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",15376,TUS,"Tucson, AZ"
0,Federal Express Corporation,13244,MEM,"Memphis, TN",15412,TYS,"Knoxville, TN"
0,Federal Express Corporation,13246,MEO,"Manteo, NC",13931,ORF,"Norfolk, VA"
0,Federal Express Corporation,13264,MFR,"Medford, OR",13024,LMT,"Klamath Falls, OR"
0,Federal Express Corporation,13264,MFR,"Medford, OR",14057,PDX,"Portland, OR"
0,Federal Express Corporation,13296,MHT,"Manchester, NH",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13296,MHT,"Manchester, NH",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13303,MIA,"Miami, FL",11057,CLT,"Charlotte, NC"
0,Federal Express Corporation,13303,MIA,"Miami, FL",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13303,MIA,"Miami, FL",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",11076,CMX,"Hancock/Houghton, MI"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",11203,CWA,"Mosinee, WI"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",11587,ESC,"Escanaba, MI"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",12335,IMT,"Iron Mountain/Kingsfd, MI"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",13459,MQT,"Marquette, MI"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",13485,MSN,"Madison, WI"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",13796,OAK,"Oakland, CA"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",13930,ORD,"Chicago, IL"
0,Federal Express Corporation,13342,MKE,"Milwaukee, WI",14520,RHI,"Rhinelander, WI"
0,Federal Express Corporation,13347,MKK,"Hoolehua, HI",12173,HNL,"Honolulu, HI"
0,Federal Express Corporation,13347,MKK,"Hoolehua, HI",13034,LNY,"Lanai, HI"
0,Federal Express Corporation,13433,MOT,"Minot, ND",10627,BIS,"Bismarck/Mandan, ND"
0,Federal Express Corporation,13433,MOT,"Minot, ND",11637,FAR,"Fargo, ND"
0,Federal Express Corporation,13433,MOT,"Minot, ND",16869,XWA,"Williston, ND"
0,Federal Express Corporation,13459,MQT,"Marquette, MI",11076,CMX,"Hancock/Houghton, MI"
0,Federal Express Corporation,13459,MQT,"Marquette, MI",13342,MKE,"Milwaukee, WI"
0,Federal Express Corporation,13476,MRY,"Monterey, CA",13796,OAK,"Oakland, CA"
0,Federal Express Corporation,13485,MSN,"Madison, WI",11203,CWA,"Mosinee, WI"
0,Federal Express Corporation,13485,MSN,"Madison, WI",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13485,MSN,"Madison, WI",13342,MKE,"Milwaukee, WI"
0,Federal Express Corporation,13486,MSO,"Missoula, MT",12003,GTF,"Great Falls, MT"
0,Federal Express Corporation,13487,MSP,"Minneapolis, MN",10194,AFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,13487,MSP,"Minneapolis, MN",11337,DLH,"Duluth, MN"
0,Federal Express Corporation,13487,MSP,"Minneapolis, MN",11637,FAR,"Fargo, ND"
0,Federal Express Corporation,13487,MSP,"Minneapolis, MN",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13487,MSP,"Minneapolis, MN",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13487,MSP,"Minneapolis, MN",13342,MKE,"Milwaukee, WI"
0,Federal Express Corporation,13487,MSP,"Minneapolis, MN",14869,SLC,"Salt Lake City, UT"
0,Federal Express Corporation,13495,MSY,"New Orleans, LA",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13501,MTH,"Marathon, FL",11697,FLL,"Fort Lauderdale, FL"
0,Federal Express Corporation,13501,MTH,"Marathon, FL",14635,RSW,"Fort Myers, FL"
0,Federal Express Corporation,13540,MVW,"Burlington/Mount Vernon, WA",14747,SEA,"Seattle, WA"
0,Federal Express Corporation,13541,MVY,"Martha's Vineyard, MA",14307,PVD,"Providence, RI"
0,Federal Express Corporation,13577,MYR,"Myrtle Beach, SC",10868,CAE,"Columbia, SC"
0,Federal Express Corporation,13785,NYL,"Yuma, AZ",14107,PHX,"Phoenix, AZ"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",10194,AFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",10299,ANC,"Anchorage, AK"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",10397,ATL,"Atlanta, GA"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",11292,DEN,"Denver, CO"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",11298,DFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",11618,EWR,"Newark, NJ"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",11638,FAT,"Fresno, CA"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",11884,GEG,"Spokane, WA"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",12173,HNL,"Honolulu, HI"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",12889,LAS,"Las Vegas, NV"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",12892,LAX,"Los Angeles, CA"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",13476,MRY,"Monterey, CA"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",13891,ONT,"Ontario, CA"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",13930,ORD,"Chicago, IL"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",14057,PDX,"Portland, OR"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",14107,PHX,"Phoenix, AZ"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",14570,RNO,"Reno, NV"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",14679,SAN,"San Diego, CA"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",14747,SEA,"Seattle, WA"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",14869,SLC,"Salt Lake City, UT"
0,Federal Express Corporation,13796,OAK,"Oakland, CA",15601,VIS,"Visalia, CA"
0,Federal Express Corporation,13851,OKC,"Oklahoma City, OK",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13851,OKC,"Oklahoma City, OK",13891,ONT,"Ontario, CA"
0,Federal Express Corporation,13851,OKC,"Oklahoma City, OK",15370,TUL,"Tulsa, OK"
0,Federal Express Corporation,13871,OMA,"Omaha, NE",11468,EAR,"Kearney, NE"
0,Federal Express Corporation,13871,OMA,"Omaha, NE",11980,GRI,"Grand Island, NE"
0,Federal Express Corporation,13871,OMA,"Omaha, NE",12899,LBF,"North Platte, NE"
0,Federal Express Corporation,13871,OMA,"Omaha, NE",13200,MCK,"McCook, NE"
0,Federal Express Corporation,13871,OMA,"Omaha, NE",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13871,OMA,"Omaha, NE",13487,MSP,"Minneapolis, MN"
0,Federal Express Corporation,13890,ONP,"Newport, OR",11198,CVO,"Corvallis, OR"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",10194,AFW,"Dallas/Fort Worth, TX"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",10561,BFL,"Bakersfield, CA"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",10617,BIH,"Bishop, CA"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",11193,CVG,"Cincinnati, OH"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",11618,EWR,"Newark, NJ"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",12339,IND,"Indianapolis, IN"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",12892,LAX,"Los Angeles, CA"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",13244,MEM,"Memphis, TN"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",13930,ORD,"Chicago, IL"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",14679,SAN,"San Diego, CA"
0,Federal Express Corporation,13891,ONT,"Ontario, CA",14689,SBA,"Santa Barbara, CA"
